label,intensity_DNA1,intensity_PD1,intensity_SOX10,polarity_PD1,centroid-0,centroid-1
6930,580407.0,339257.0,218265.00000000003,0.2037187695030982,1819,765
6932,1135057.0,213596.00000000003,864082.0,0.3413155721291982,89,766
6934,1546886.0,649334.0,1411005.0,0.4016886370444001,865,769
6935,785234.0,509421.0,147130.0,0.20012499133672992,987,760
6936,1341599.0,2523338.0,117964.99999999999,0.07021408054299202,1073,760
6939,1825609.0,943358.0,209828.0,0.19242510336852747,1151,765
6940,1082852.0,232915.0,80890.0,0.1423627438424284,1164,762
6941,788025.0,62500.00000000001,58407.0,0.024467572407110998,1677,757
6942,2306256.0,543091.0,1393888.0,0.39413057148857483,106,768
6943,1796814.0,542235.0,1935409.0,0.3941232956443152,378,771
6944,1891466.0,446452.0,2041241.0,0.3547259624436859,390,771
6946,2550154.0,336961.0,182268.0,0.22947463612001337,929,761
6947,1456324.0,2284986.0,177385.0,0.06145374433049804,1183,763
6950,418201.0,394591.0,219254.0,0.10608901838224713,71,768
6951,1480300.0,487027.0,94213.0,0.22776421329247068,1093,765
6952,1376647.0,118851.0,58047.0,0.032663926320690935,1511,760
6954,1673356.0,1027265.0,245025.0,0.17188094143121646,226,763
6956,1004240.0,789865.0,924657.0,0.22016737240793646,854,767
6957,1449874.0,910507.0,836729.0000000001,0.26678296502083915,962,769
6958,1683130.0,559381.0,106439.99999999999,0.11987727728178194,1135,766
6959,1457333.0,190155.0,61290.0,0.05949812211642324,1172,762
6960,1149914.0,401377.0,153555.0,0.38403831080425055,1395,768
6962,1293292.0,170289.0,72922.0,0.22887478026695277,1604,762
6964,1631241.0,505172.0,351621.0,0.03442428690741522,2001,773
6965,2624801.0,645135.0,2025936.0,0.18689150773870833,481,775
6968,1903917.0000000002,264221.0,83820.0,0.15622675684567303,1111,764
6970,2319840.0,250105.0,140176.0,0.07440008800055833,1457,770
6971,971807.0,327075.0,88869.0,0.11503347972787929,1651,768
6972,965411.0,613127.0,51057.0,0.06165971423489725,2106,763
6975,1650099.0,550825.0,100330.0,0.15049689556770715,1122,767
6976,894234.0,230195.0,84201.0,0.09193468217394288,1433,771
6978,1756669.0,283896.0,114478.0,0.1221338682387481,1643,773
6979,1395490.0000000002,552248.0,389996.0,0.0871074978280591,1771,773
6981,2030877.0,256475.0,1566741.0,0.15034938211405252,197,774
6983,1050915.0,1141107.0,147848.0,0.10248212342759837,1259,764
6987,1720339.0,1440248.0,282703.0,0.12066551910919757,159,776
6991,892734.0,291945.0,130594.0,0.23493489469195486,1018,774
6992,1405002.0,133684.0,82951.0,0.08886409919788461,1440,770
6993,1595610.0,383607.0,164700.0,0.028639111093935958,1555,770
6995,1515777.0,224812.0,133562.0,0.059324954996066416,1671,769
6996,411126.0,617987.0,110370.0,0.08769431332281226,2044,771
6998,392763.0,355337.0,291601.0,0.12251329124688819,499,769
7000,1095747.0,763710.0,291505.0,0.05258044909276475,1901,777
7001,831016.0,232573.99999999997,127525.0,0.20406306100922766,2083,774
7003,1786601.0,257720.0,252048.00000000003,0.09488657003569573,684,779
7004,504437.0,478271.0,86138.0,0.2896518817622473,759,771
7005,627338.0,646346.0,75938.0,0.16059253273686647,767,771
7006,820834.0,220652.0,59308.0,0.07751590626113111,1029,770
7007,1423333.0,182730.0,76279.0,0.13201950181458444,1630,771
7008,556701.0,230633.00000000003,105556.0,0.39275144029470777,2114,773
7010,923852.0,262070.0,605567.0,0.22675838891241043,1365,777
7013,1294167.0,1005688.0,726612.0,0.158871917771157,1062,780
7014,1772136.0,1073550.0,129770.0,0.05080676100078622,1076,775
7016,1291493.0,944362.9999999999,353697.0,0.18442983196720628,1198,771
7017,1144460.0,508314.0,145677.0,0.07641738752032215,1523,773
7019,1671386.0,337633.0,179478.0,0.28792992229878006,657,779
7021,1658458.0,383373.99999999994,219750.00000000003,0.29563547312628485,1284,780
7022,1882668.0,440639.0,147112.0,0.15819572334446286,1507,775
7024,1520045.0,1045256.0,280757.0,0.25760866730226784,257,782
7026,1616257.0,887562.0,219441.0,0.14463704750795528,791,781
7027,2578384.0,858812.0,3317751.0,0.2825741746599336,817,777
7028,897090.0,1542306.0,203261.0,0.10594251876299923,935,775
7030,869618.9999999999,929118.0,138049.0,0.033302217745133034,2074,776
7031,1996622.0,289682.0,1416846.0,0.14812268606646536,496,778
7035,1436147.0,473739.0,103563.0,0.13058224448217218,1473,780
7036,673389.0,158805.0,113832.0,0.03168589793359528,1706,779
7037,2240403.0,327025.0,1572718.0,0.08200865251607253,185,785
7038,2607083.0,544133.0,2382946.0,0.15777626125091804,212,786
7039,2786335.0,390840.0,1798851.0,0.10520822697074043,464,785
7040,1243391.0,264068.0,143848.0,0.05211204766346597,676,781
7042,784760.0,675035.0,91847.0,0.04260759484874223,1127,774
7043,2112322.0,2098049.0,1550086.0,0.20952374751376987,1215,781
7046,1620698.0,270044.0,101082.0,0.08798945820325783,1585,777
7047,811302.0,1099774.0,136625.0,0.22001939408555138,224,776
7048,883780.0,1990989.0,266942.0,0.16933865781539817,421,784
7051,827453.0,519017.0,82276.0,0.09888771216430942,1168,779
7053,949638.0,838458.0000000001,157045.0,0.18590646454869317,368,780
7054,1783473.9999999998,482068.0,647585.0,0.2626910737996073,1158,784
7058,964290.0,306299.0,85535.0,0.029778479075574366,1698,781
7059,1303772.0,1520177.0,228452.0,0.1484678786432837,241,787
7060,2490057.0,505620.0,1768136.0,0.08229931272359471,524,781
7062,658769.0,1214954.0,97918.0,0.07026389546215578,1238,779
7063,876535.0,1463952.0,177950.0,0.1548311653808944,96,782
7064,1143009.0,3140683.0,208275.0,0.06635151271873846,438,788
7065,1929365.0,1733417.0,297173.0,0.08772001599062494,610,789
7067,699463.0,336932.0,88080.0,0.2217481147077733,1025,780
7072,428197.0,898973.0,97118.0,0.12970376576496617,105,781
7073,1237910.0,620555.0,168886.0,0.18070546898382028,117,789
7074,380094.0,1788050.0,154274.0,0.15126088019041856,411,787
7078,2045149.0,562971.0,123819.0,0.05387341223049478,1459,783
7079,1419640.0,312060.0,83278.0,0.16070815935143049,1600,785
7082,1270460.0,187584.0,74754.0,0.2956887837128748,1045,781
7083,929748.0,830330.9999999999,254681.0,0.20839663296246266,1300,788
7084,643086.0,843647.0,192273.99999999997,0.04354988612544447,1394,784
7087,1463997.0,250880.0,245280.0,0.05177694084559016,2118,786
7088,2338024.0,301215.0,1500179.0,0.09089016944547598,1359,786
7091,1068005.0,1826007.0,259942.0,0.150207681491648,126,791
7092,1304690.0,834449.0,265152.0,0.1492815184119162,153,785
7095,1613962.0,203337.0,147215.0,0.21678147548601134,857,788
7096,1054889.0,310559.0,164016.0,0.27424683507809927,883,789
7097,1597850.0,543802.0,172163.0,0.293457877439597,958,790
7098,2482823.0,736962.0,1737412.0,0.23485216855808796,1100,789
7099,1740988.0000000002,713894.0,172382.0,0.1995998349927221,1134,787
7102,1172723.0,231282.0,74695.0,0.11381432279035884,1492,783
7105,578938.0,160950.0,94838.0,0.3603792887403166,846,791
7106,1563942.0,1348124.0,939967.0,0.20306749362152735,1205,788
7109,815496.0,741729.0,166647.0,0.08611802765583139,173,791
7110,1999523.0,214805.0,161277.0,0.027426535537817077,733,784
7112,1383408.0,332032.0,102122.0,0.05493606464757537,973,789
7113,817544.9999999999,644637.0,101353.0,0.08062291111338926,1039,787
7114,1161330.0,561597.0,469606.0,0.24232362397757398,1083,788
7115,1772709.0,169882.0,59125.00000000001,0.07425069123459056,1605,789
7119,1160200.0,375785.0,138877.0,0.1019894746889443,709,785
7120,529391.0,342591.0,416836.0,0.31875761947015635,836,794
7123,1007242.0,342349.00000000006,196357.0,0.2705986738002995,2036,793
7124,585835.0,232323.0,119402.00000000001,0.3085328342903313,80,794
7125,842410.0000000001,533556.0,127567.00000000001,0.3339186355127977,227,792
7126,907791.0,308042.0,471894.99999999994,0.09340062456576896,479,785
7127,819983.0,214054.0,66292.0,0.08870723438604904,896,789
7129,1358983.9999999998,337331.0,113955.0,0.2500269009600916,1530,793
7130,658874.0,1285507.0,295271.0,0.08896645869050054,1893,794
7131,2055537.0,2124926.0,357979.0,0.025726749016054824,1995,795
7134,1848300.0,147974.0,85094.0,0.06623780715363822,1477,788
7135,931845.0,80735.0,53182.0,0.2610535123829724,1553,788
7137,2609231.0,613881.0,2314068.0,0.22986520050077047,497,791
7138,3325148.0,945540.0,379958.0,0.20539115081440357,777,795
7140,1943072.9999999998,819804.0,161832.0,0.27695580618721244,1542,796
7141,1310604.9999999998,375889.0,59613.00000000001,0.0705115127939279,1621,788
7142,806130.0,146807.0,34509.0,0.0558108382708827,1640,790
7144,2649712.0,546302.0,425436.0,0.32884620772416034,1329,798
7145,1084242.0,586090.0,183005.0,0.3843132311772167,1381,798
7146,1788024.0,675898.0,159041.0,0.31072738344837575,1413,798
7147,873822.0,274300.0,87484.0,0.20072145058454594,1595,792
7149,602172.0,232046.0,61225.0,0.02519820386481867,1700,787
7150,1063805.0,508650.0,1373583.0,0.160743781134698,814,797
7152,789496.0,120808.0,54075.0,0.130881648406224,1520,798
7154,1333929.0,207391.0,72335.0,0.05637458613851921,1704,792
7156,745987.0,912609.0,94482.0,0.1624339507476248,87,796
7157,1059706.0,137685.0,844908.0,0.1140243820006393,190,793
7161,1580120.0,420683.0,152787.0,0.20298596903871755,1679,799
7162,1538302.0,563688.0,231928.0,0.1514933718713931,50,800
7164,1239235.0,4096565.0,256444.0,0.0714159127651137,103,797
7165,1457848.0,636485.0,1003182.0,0.22275216017987132,473,796
7168,662567.0,964758.0,117217.00000000001,0.15329918634961948,1243,795
7170,1479820.0,247822.0,92205.0,0.12169688195332747,1494,795
7171,1286310.0,1051620.0,93226.0,0.055140947627810445,395,802
7172,1366925.0,4441734.0,226768.0,0.046665398892925085,404,799
7173,721545.9999999999,193190.0,212794.0,0.3950631087212307,457,793
7174,1832742.0,897912.0,197009.0,0.26843655538075484,933,799
7176,1676823.0,338778.0,203914.0,0.43433157150865015,1263,800
7177,1148806.0,230363.0,137733.0,0.1720393763700312,1439,793
7178,567253.0,191532.0,198823.0,0.09651455601499373,2128,801
7179,485784.0,1660539.0,131595.0,0.12293152642740311,374,798
7181,1762393.0,571183.0,215692.0,0.14158128810111212,580,803
7182,2006048.9999999998,400416.0,1197689.0,0.24677473558600066,872,802
7183,1325064.0,961011.0,154205.0,0.21671998736641332,1227,795
7185,1547877.0,497156.0,120506.0,0.06247129827105406,1739,799
7186,1332378.0,875105.0,241658.0,0.18538346288003998,350,803
7187,1477173.0,228468.0,102315.0,0.27040148450596324,852,797
7189,1892046.0,263551.0,122823.0,0.307076095463801,1076,801
7190,1925414.9999999998,847355.0,1550468.0,0.10759347827595787,1127,799
7191,484853.0,622112.0,117560.99999999999,0.36341875288981457,2080,804
7192,1203069.0,629302.0,259402.0,0.10226075888171798,521,803
7194,1604448.0,597801.0,300343.0,0.16201733908553587,673,805
7195,1365684.9999999998,252762.0,100977.0,0.15507663364366212,976,795
7196,646138.0,910340.0,94294.0,0.19415642169724565,1194,800
7199,964011.0,613854.0,190596.0,0.1843351662207264,161,804
7200,1700283.0,543991.0,175387.0,0.10086485127533447,700,801
7201,1248102.0,668845.0,184319.0,0.33646520737188484,1214,803
7202,1537195.0,288457.0,124698.0,0.1034159282494302,1455,798
7204,1768816.0,568597.0,145849.0,0.18187956797627375,1579,803
7207,1208932.0,492023.0,156820.0,0.19836143761150685,599,805
7212,1558465.0,276209.0,70400.0,0.2588463139246339,1553,800
7213,957918.9999999999,407428.0,253892.00000000003,0.14549514453484885,2015,805
7216,2808334.0,1394393.0,2779084.0,0.2808417507024789,423,811
7217,1639536.0,1085066.0,208491.0,0.06463239421927751,556,807
7219,2870301.0,898667.0,1855882.0,0.2537545344147629,1023,811
7220,2352985.0,1667245.0,316727.0,0.12984171465909203,1086,807
7222,665177.0,221436.0,37470.0,0.06554969073044054,1605,799
7223,1106354.0,142877.0,51193.0,0.3097248354541182,1636,801
7224,2019967.0,327519.0,120088.0,0.1648393895990144,1673,805
7227,842666.0,1195956.0,140879.0,0.04493102939174595,436,805
7229,2054331.0,914547.0,1201046.0,0.14440590634037342,954,808
7230,1308098.0,339094.0,142376.0,0.21282760342334284,1179,806
7231,1106020.0,269489.0,201788.0,0.036112792531891764,1352,808
7232,1334171.0,370219.0,101509.0,0.18893005968067364,1565,808
7233,2900967.0,772889.0,145837.0,0.03184433359703317,1703,804
7234,1451001.0,169542.0,138290.0,0.04431766723577236,1724,805
7235,731493.0,51586.0,53351.0,0.032926562817738585,2106,801
7236,1367569.0,461365.0,114016.0,0.2030625717985342,178,804
7237,1664843.0,2085493.0,282027.0,0.25376716700987556,231,805
7239,1601326.0,287986.0,118640.0,0.42917876340200783,1485,808
7240,1703998.9999999998,538143.0,232963.0,0.2852678526714722,711,811
7241,399143.0,417833.0,489746.0,0.3328201567739217,754,803
7242,878525.0,397506.0,99489.0,0.03628964479746998,919,807
7243,1731025.0,841312.0,173006.0,0.13160992349404335,1112,810
7244,809461.0,170885.0,38003.0,0.02920057358469867,1494,801
7247,1270087.0,861159.0,191492.0,0.08461263252894684,209,810
7249,823016.0,447036.0,105262.0,0.28536881340944825,455,805
7250,993518.0000000001,142909.0,828513.0,0.0746419896564606,741,804
7251,1021363.0,477022.0,91786.0,0.14870586411516434,983,807
7253,966298.0,491887.0,50548.0,0.13114844451609717,1558,805
7256,1116621.0,348868.0,139790.0,0.22968648435341865,886,806
7257,1264942.0,362155.0,92289.0,0.03920788115354648,976,806
7258,552876.0,1003181.0,98694.0,0.08885224700496586,991,812
7262,897249.0,746358.0,162789.0,0.13578214897331756,1270,809
7264,677728.0,1187728.0,714025.0,0.34586743563900374,322,815
7268,1559262.0,513760.0,91326.0,0.06467974261130831,1649,808
7269,850216.0,2075138.0,146250.0,0.05194532095250623,998,814
7270,1268141.0,450167.0,114281.0,0.2290197495774441,1043,815
7272,1594595.0,806029.0,170026.0,0.13003414832338767,1467,815
7274,1114414.0,98410.0,37107.0,0.25499743044775036,1507,807
7275,1482761.0,201738.00000000003,63773.99999999999,0.007834119643909596,1610,807
7278,1517207.0,825250.0,167521.0,0.29925195948143046,91,815
7279,897912.0,462777.00000000006,233842.00000000003,0.11878955682243433,390,812
7281,1922671.0,1331045.0,1457743.0,0.2775231444121465,785,816
7282,1863183.0,609286.0,119088.0,0.07465646155104909,1527,811
7283,726966.0,325025.0,211516.0,0.03931879905475075,2077,813
7285,1105976.0,755415.0,143058.0,0.1184905695882953,362,818
7286,1745615.0000000002,678607.0,289453.0,0.23027984805201987,478,816
7287,1489483.0,1775535.0,241897.00000000003,0.1384984167226244,615,813
7288,1900531.0,612813.0,196375.0,0.26552535686771916,905,817
7289,1434892.0,589477.0,134062.0,0.14739041063150912,927,812
7291,1213084.0,300861.0,64649.0,0.17309844455649182,1514,809
7292,1318963.0,416005.0,163391.0,0.41802171922503045,109,813
7293,1922526.0,503757.0,1324872.0,0.14356332742525185,545,820
7294,465621.0,166744.0,262431.0,0.2368807222673726,749,810
7295,1329633.0,1537492.0,169193.0,0.16431865211261795,1149,819
7297,1794015.0,392594.0,117389.0,0.2044445857037489,1546,816
7298,547159.0,65735.0,399072.0,0.17500111651573344,740,810
7302,2160361.0,1551424.0,292184.0,0.18627673344532167,1425,819
7303,1253815.0,1005155.0,220552.0,0.08898604223074624,126,820
7304,1565948.0,520831.0,226649.0,0.13772434015058424,169,815
7306,1739598.0,308482.0,141785.0,0.0916791386911401,517,815
7307,816796.0,1424106.0,161359.0,0.03388356404821819,767,822
7308,1021884.0,215010.0,104463.0,0.22504144491748043,1123,818
7311,1667646.0,277828.0,79749.0,0.10178977409178015,1580,813
7314,1534478.9999999998,171627.0,118291.0,0.028636418178686087,1719,817
7315,1548666.0,208602.0,122841.99999999999,0.05945900745998896,1735,818
7318,1997086.0,1347606.9999999998,1567846.0,0.2177711472187164,341,819
7319,1444943.0,1377526.0,834034.0,0.09482183997069712,380,821
7321,1619981.0,363032.0,159891.0,0.3088090124686562,451,814
7322,1434538.0,671653.0,894210.0,0.35732219204841636,756,821
7324,1153379.0,131250.0,661478.0,0.1748342289073243,1014,813
7325,1189658.0,903056.0,118654.0,0.1966090319340894,1161,816
7326,1164814.0,342972.0,99019.0,0.20863510161655732,1171,819
7329,497677.0,154297.0,319540.0,0.08911290893231337,736,816
7331,3042398.0,540311.0,172340.0,0.14585878969556124,1556,818
7332,1317844.0,496364.0,100416.0,0.03851443836464501,1636,815
7333,1196263.0,175321.0,69208.0,0.10045485377354815,1673,814
7334,1239067.0,332258.0,1184076.0,0.1317812951793483,68,823
7338,1807575.0,468713.99999999994,448722.99999999994,0.07242793946173538,2139,831
7339,1655071.0,1386678.0,1803214.0,0.28221358574509003,302,828
7342,649119.0,170552.0,30262.0,0.05427924213879965,1608,815
7343,1254199.0000000002,912078.0,214497.0,0.030713509247244457,524,825
7344,1873606.0,386106.99999999994,375606.0,0.08201430097962482,560,822
7345,1159980.0,453207.0,134486.0,0.04610348516972435,579,820
7347,1591637.0,3805704.0,221360.0,0.0453733887863811,801,827
7348,1880736.0,507142.0,1370239.0,0.29925091931519976,976,820
7349,1491672.0,381981.0,210761.0,0.4229967568167592,1202,823
7354,1471769.9999999998,534784.0,100433.0,0.1122753547329085,1457,824
7355,1332424.0,701480.0,87552.0,0.2964724724172799,1475,819
7357,1223829.0,176362.0,61903.0,0.1650258035733114,1510,818
7366,1907177.0,1223173.0,334200.0,0.12431934772032992,244,830
7367,1676532.0,784114.0,227638.0,0.13167654749030203,937,827
7369,1458501.0,449072.0,84604.0,0.2058576432615082,1593,821
7370,1101508.0,104077.0,43613.0,0.1015222546342411,1628,819
7375,1475518.0,357313.0,158997.0,0.18075026405760003,56,831
7376,1529776.0,673496.0,171748.0,0.34104253134944373,418,826
7377,1467571.0,305475.0,138154.0,0.12100607626919054,686,831
7381,1513678.0,354787.0,147729.0,0.05536784228303359,1698,826
7382,1277389.0,379132.0,191521.0,0.552151762261337,2108,825
7384,1851759.0,2856077.0,329162.0,0.09849340808059398,179,832
7385,1638230.0,837793.0,170392.0,0.2167664909227447,214,828
7386,503377.0,272319.0,353158.0,0.27191483807566513,431,822
7388,1861483.0,472398.0,1009843.0,0.21851192180719198,965,827
7389,1271640.0,898823.0,151675.0,0.05494838348898576,1372,830
7392,907553.0,245478.0,80117.0,0.10775252505718652,1669,824
7394,1322277.0,582566.0,97166.0,0.08089798739378107,589,828
7395,1253467.0,267399.0,85272.0,0.17367533620407227,669,831
7397,818374.0,127142.0,57368.0,0.15624690492867258,1612,825
7398,1056721.0,921173.0,194703.0,0.08462690505748433,18,833
7400,991589.0000000001,291293.0,94787.0,0.102371229104471,703,828
7404,2557136.0,349381.0,1414872.0,0.2019763392302999,1266,834
7405,1567894.0,365511.0,86668.0,0.2631040128785288,1497,827
7406,2017505.0,1155195.0,134812.0,0.29746623027807084,1535,832
7408,1386437.0,236199.0,153183.0,0.10306820038489833,99,835
7409,2322435.0,749207.0,2234630.0,0.16786039447306192,336,831
7410,504388.99999999994,219010.0,335974.0,0.29943139624849047,444,830
7412,1132905.0,1279886.0,162122.0,0.17274585580148827,1005,832
7416,811997.0,386470.0,167468.0,0.1543577554993708,509,834
7419,1534182.0000000002,350772.0,217655.0,0.11505546541411196,1340,836
7421,1020976.0,109116.0,40784.0,0.12833785642004727,1684,828
7422,663980.0,1423428.0,235927.0,0.2462318720501564,288,834
7423,1056063.0,355514.0,142533.0,0.07224044659835709,579,829
7425,1342724.0,2072835.0000000002,170663.0,0.06551179140507113,1151,833
7427,2157123.0,804952.0,275450.0,0.16475979983702324,1395,840
7429,1467679.0,277258.0,78225.0,0.1499134836806253,1606,831
7430,1415278.0,399331.0,294909.0,0.2535213065139991,2074,839
7433,579892.0,456460.0,93206.0,0.205723009077424,636,837
7435,1350240.0,433882.0,112862.0,0.11031427134193142,1633,836
7437,2248101.0,519419.0,1767020.0,0.09622121403567048,76,840
7441,1808257.9999999998,1623883.0,295506.0,0.055477394071735166,491,840
7442,2242495.0,198517.0,2033936.0,0.3046292446173113,761,834
7443,1390665.0,380124.0,94779.0,0.16115345944756426,1106,833
7444,1556972.0,271755.0,97835.0,0.3064256887544544,1512,832
7445,3405559.0,1085960.0,1986016.0,0.27529369377088775,364,840
7447,1482734.0,353807.0,114168.0,0.1657822840481076,659,833
7448,2395878.0,238252.0,1580048.0,0.19254605065490718,776,835
7449,1889919.0,266064.0,124427.00000000001,0.31167455310555203,1472,838
7451,1156521.0,136457.0,51294.0,0.11665565604680776,1669,832
7452,1203381.0,346212.0,237511.0,0.0447649031766531,1746,834
7453,3178696.0,884405.0,244199.0,0.12601980828775236,536,840
7455,554675.0,131298.0,358851.0,0.20269482594269986,845,835
7456,1573533.0,252624.0,395669.0,0.06852389358325357,1253,841
7457,1435654.0,768282.0,151408.0,0.04938385451952128,1556,841
7462,1757124.0,511776.0,218703.0,0.14171252504704687,455,843
7463,2541648.0,798572.0,1311157.0,0.20128256388004648,554,836
7464,1164727.0,330039.0,79223.0,0.07429208450775363,701,834
7466,615515.0,221014.0,334476.0,0.37826756681480034,751,839
7468,1539760.0,2145375.0,185288.0,0.06868958737540314,945,839
7469,3472600.0,9896475.0,365201.0,0.05358286655607354,1011,844
7470,1096339.0,370070.00000000006,118467.0,0.12122790746844606,1120,835
7472,1208855.0,248165.0,194168.0,0.07225747021857677,1214,841
7473,1894495.0,374678.0,662996.0,0.0529117362751875,1236,844
7476,1628338.0,287430.0,85575.0,0.15129636095577154,1463,841
7477,1198740.0,322452.0,89051.0,0.1478506592431287,1546,841
7479,2690759.0,266071.0,1258584.0,0.32136293100770197,193,841
7484,1238471.0,472248.99999999994,114048.0,0.30705121682047226,1492,838
7486,2631467.0,307133.0,2098588.0,0.07426357104913633,127,845
7488,1770486.0,448429.0,175155.0,0.09563991766552508,1421,844
7489,1652851.0,587641.0,112540.00000000001,0.14060911196611273,1454,839
7490,1201171.0,279846.0,83793.0,0.09638175641677135,1646,836
7493,2065901.9999999998,655523.0,174672.0,0.21137232749265983,583,837
7496,2038797.0,650798.0,269209.0,0.08900797504132044,1311,846
7497,629650.0,242260.0,169091.0,0.3462015063423521,741,847
7498,1468068.0,891000.0,1305950.0,0.33702065127200187,804,844
7499,1384564.0,287192.0,86232.0,0.2919261195906422,876,846
7503,2172715.0,514349.0,1539456.0000000002,0.2912703289097498,233,850
7506,1577262.9999999998,297028.0,104456.0,0.13078865921824226,1373,840
7507,1202825.0,101365.0,51772.0,0.05153078492259007,1498,842
7508,1079596.0,120608.0,48246.0,0.14023488812003007,1602,841
7512,1282996.0,157839.0,70856.0,0.185065030736235,1591,842
7513,860751.0,319941.0,270637.0,0.02697223653904964,1820,849
7516,1631893.0,521144.0,187948.0,0.2551311804239351,423,851
7518,1590687.0,290094.0,165430.0,0.19875606431851756,443,848
7519,1815719.0,2523810.9999999995,224708.0,0.11002196875282261,617,845
7520,896737.9999999999,200691.0,57048.0,0.08949097292494752,672,840
7523,587981.0,62332.0,436769.00000000006,0.006523934708146893,840,842
7524,638372.0,348250.0,92084.0,0.20745011621102147,1076,849
7526,987738.0,192647.0,82314.0,0.21330296828313877,1538,845
7528,1758138.9999999998,472551.0,1854346.0,0.1330420093809313,244,851
7529,1214638.0,302016.00000000006,89795.0,0.1109815895892605,657,845
7530,1562319.0,290078.0,579470.0,0.19341126235795553,852,848
7533,1457086.0,159999.0,73107.0,0.23422322154608127,1524,845
7534,2637466.0,284315.0,2052748.0,0.07945685681324646,153,853
7535,1207617.0,490183.0,131398.0,0.07377096885803038,527,845
7538,961150.0,361670.0,125245.00000000001,0.3767722661911932,1067,851
7539,1398331.0,247733.99999999997,193268.0,0.29393795840464715,2091,855
7541,1460879.0,932581.0,146398.0,0.2516604305226138,59,849
7542,1216916.0,299373.0,1290471.0,0.1676332996728439,113,851
7543,1394477.0,459321.0,158815.0,0.24119221162302817,575,853
7544,1316218.0,941492.0,77521.0,0.08566383238056718,637,844
7545,1473051.0000000002,1167810.0,201803.0,0.07511312184657948,766,849
7551,997686.0,197083.0,184122.00000000003,0.5613257561887857,2109,850
7552,1998688.0,451287.00000000006,1435036.0,0.18830967350249841,166,859
7553,2220201.0,999185.0000000001,1401394.0,0.2574711931232101,278,855
7555,1690738.0,445095.0,155857.0,0.08638921408018338,1130,855
7556,555766.0,302615.0,220669.0,0.10461315002209223,1980,856
7557,764294.0,1546228.0,180072.0,0.1174057483453105,344,855
7558,1010259.0,649230.0,183694.0,0.24482298096520733,413,853
7561,1463113.0,416667.0,136486.0,0.20912424980884214,779,850
7562,1986333.0000000002,663638.0,151744.0,0.2855915612453105,937,856
7563,2360720.0,2575047.0,482000.0,0.17420059023289697,948,855
7564,2172155.0,1154222.0,406463.00000000006,0.13362995821088428,1177,857
7565,1312797.0,158982.0,59981.0,0.06842602344772838,1471,846
7568,1210304.0,283988.0,105490.0,0.18873708696755903,384,858
7569,816628.0,1343558.0,205462.0,0.12343702279343653,392,856
7571,963721.0,375409.0,107603.00000000001,0.27430934972321713,1049,854
7572,1382752.0,557442.0,90146.0,0.0764467777030795,1447,852
7573,1469345.0,303692.0,77383.0,0.0871470978996915,1558,849
7576,1712091.0,712727.0,243825.0,0.25729860322079096,187,853
7578,1102533.0,581838.0,176339.0,0.1465728720923184,562,855
7581,1077338.0,264435.0,64199.0,0.12336738437156039,1400,852
7582,1069813.0,189287.0,86907.0,0.12108470976393602,1517,853
7584,1303216.0,369569.0,86025.0,0.18346672052412863,202,852
7586,2046566.9999999998,946266.0,1388181.0,0.1336201058453555,260,857
7587,732672.0,181527.0,63798.0,0.057926836711075916,662,852
7592,776351.0,203237.0,69517.0,0.07225560915870163,1484,857
7594,2394040.0,574814.0,2459081.0,0.20908564272933675,333,862
7601,580791.0,2062364.0000000002,90178.0,0.19577993866497168,638,852
7602,799089.9999999999,488157.0,110653.0,0.3175490198372845,652,856
7603,1105843.0,1593003.0,168112.0,0.08320985699618581,757,856
7607,997535.0,279683.0,108738.0,0.10018660955968657,1434,856
7610,1260793.0,192687.0,73185.0,0.05646526688478118,1594,852
7611,588863.0,109507.0,477302.0,0.1774083170398603,94,860
7612,1893340.0000000002,215602.0,1826734.0,0.1170095004729842,132,856
7613,1767991.0,1926743.0000000002,210388.0,0.16781425748260367,490,857
7614,1119731.0,2021268.0,168853.0,0.21722332255009708,610,859
7615,1084988.0,362392.0,930827.0,0.3748931246185067,834,853
7616,990227.0,2181631.0,237078.0,0.10651728942019928,1117,861
7619,1395362.0,200400.99999999997,120550.00000000001,0.05333521413473949,1615,853
7620,888816.0,251612.0,53540.0,0.1354998219909315,878,853
7622,649328.0,133863.0,45739.0,0.06514758450654666,1549,858
7624,791337.0,236401.0,189691.00000000003,0.24325241142415202,2075,864
7626,1222224.0,535730.0,104335.0,0.05888919722039184,694,858
7627,1553257.0,373923.0,151332.0,0.38480268936721174,721,858
7629,1435977.0,650235.0,89746.0,0.1699397202696164,995,858
7631,1606200.0,305700.0,88387.0,0.08122597745915551,1415,862
7632,875092.0,160798.0,61249.0,0.041614684029852786,1541,859
7634,2164830.0,239893.99999999997,1128837.0,0.14584676554744228,104,864
7635,2212156.0,639781.0,463225.99999999994,0.1481553720226074,303,866
7636,913782.0,676757.0,86433.0,0.1377728051357688,1005,857
7638,2199699.0,319989.0,1594963.0,0.30175964229605434,83,864
7640,1558150.0,228416.0,83800.0,0.09188557485352135,1504,857
7643,1806990.0,140736.0,1270178.0,0.19700963515525968,144,862
7646,1196114.0,185580.0,107471.00000000001,0.23840222223365778,899,867
7647,3174784.0,741902.0,333199.0,0.051251243321553806,1291,868
7648,1541737.0,580368.0,166833.0,0.08791298911997121,1328,866
7649,1037517.0,260002.0,92749.0,0.09422341950655655,1354,859
